Processes,Size,Latency
146,1048576,11382.04
148,2,23.06
148,4,23.32
148,8,23.01
148,16,24.07
148,32,26.19
148,64,26.36
148,128,54.47
148,256,55.47
148,512,54.58
148,1024,57.83
148,2048,91.58
148,4096,118.81
148,8192,202.26
148,16384,290.76
148,32768,395.3
148,65536,974.54
148,131072,1754.61
148,262144,3631.69
148,524288,6045.99
148,1048576,11241.06
150,2,23.31
150,4,23.45
150,8,23.5
150,16,24.36
150,32,24.49
150,64,24.4
150,128,55.15
150,256,56.32
150,512,55.63
150,1024,59.25
150,2048,93.15
150,4096,118.89
150,8192,189.16
150,16384,229.99
150,32768,521.85
150,65536,840.03
150,131072,1692.89
150,262144,3671.81
150,524288,6898.43
150,1048576,12553.99
152,2,25.19
152,4,25.29
152,8,25.71
152,16,25.82
152,32,27.83
152,64,27.96
152,128,60.61
152,256,61.23
152,512,57.48
152,1024,386.26
152,2048,95.95
152,4096,124.16
152,8192,184.51
152,16384,226.04
152,32768,370.9
152,65536,815.77
152,131072,1669.19
152,262144,3429.43
152,524288,6763.48
152,1048576,12496.21
154,2,23.83
154,4,24.17
154,8,24.81
154,16,24.79
154,32,25.12
154,64,25.22
154,128,55.72
154,256,57.62
154,512,56.78
154,1024,60.19
154,2048,94.32
154,4096,128.59
154,8192,181.86
154,16384,228.49
154,32768,382.2
154,65536,826.68
154,131072,1805.09
154,262144,3523.02
154,524288,6653.65
154,1048576,12394.29
156,2,25.01
156,4,25.26
156,8,25.57
156,16,26.11
156,32,26.65
156,64,25.98
156,128,56.75
156,256,58.36
156,512,58.09
156,1024,335.17
156,2048,97.66
156,4096,137.64
156,8192,190.09
156,16384,220.55
156,32768,369.61
156,65536,711.2
156,131072,1479.14
156,262144,3420.52
156,524288,5695.53
156,1048576,11005.32
158,2,25.29
158,4,26.66
158,8,26.13
158,16,26.51
158,32,26.7
158,64,26.85
158,128,57.86
158,256,59.87
158,512,59.91
158,1024,63.98
158,2048,99.35
158,4096,127.58
158,8192,189.24
158,16384,217.69
158,32768,375.64
158,65536,802.35
158,131072,1624.37
158,262144,3364.11
158,524288,6793.03
158,1048576,11558.07
160,2,25.56
160,4,25.9
160,8,25.86
160,16,26.36
160,32,26.52
160,64,26.79
160,128,59.19
160,256,60.33
160,512,59.25
160,1024,142.22
