Processes,Size,Latency
156,256,7.98
156,512,8.2
156,1024,8.47
156,2048,10.86
156,4096,17.13
156,8192,34.39
156,16384,95.03
156,32768,230.22
156,65536,536.32
156,131072,1178.02
156,262144,4099.71
156,524288,7607.63
156,1048576,14975.8
158,2,4.83
158,4,4.91
158,8,4.91
158,16,4.95
158,32,5.62
158,64,6.4
158,128,7.78
158,256,7.94
158,512,8.24
158,1024,8.63
158,2048,10.79
158,4096,16.76
158,8192,33.74
158,16384,94.4
158,32768,228.57
158,65536,537.17
158,131072,1160.85
158,262144,4082.34
158,524288,7690.33
158,1048576,15013.36
160,2,4.74
160,4,4.73
160,8,4.91
160,16,4.74
160,32,5.32
160,64,6.17
160,128,7.5
160,256,8.01
160,512,8.09
160,1024,8.47
160,2048,10.63
160,4096,16.72
160,8192,32.82
160,16384,94.64
